UNIQUE,ID,Name,Description,Sc_Beckmann2015,Sc_Kramer2014,Sc_Kramer2014_4sU,Sc_Matia-Gonzalez2015,Sc_Mitchell2012,Sc_Scherrer2010,Sc_Tsvetanova2010_Array,Sc_Tsvetanova2010_MS,Enzyme,Metabolism,Metabolic.Enzyme
RPL7B,YPL198W,RPL7B,"Ribosomal 60S subunit protein L7B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5.8S rRNAs; homologous to mammalian ribosomal protein L7 and bacterial L30; RPL7B has a paralog, RPL7A, that arose from the whole genome duplication",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPL8A,YHL033C,RPL8A,"Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A, no bacterial homolog; RPL8A has a paralog, RPL8B, that arose from the whole genome duplication",YES,YES,YES,YES,no,no,YES,no,FALSE,FALSE,FALSE
RPL8B,YLL045C,RPL8B,"Ribosomal 60S subunit protein L8B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A, no bacterial homolog; RPL8B has a paralog, RPL8A, that arose from the whole genome duplication",YES,YES,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPL9A,YGL147C,RPL9A,"Ribosomal 60S subunit protein L9A; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9A has a paralog, RPL9B, that arose from a single-locus duplication",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPL9B,YNL067W,RPL9B,"Ribosomal 60S subunit protein L9B; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9B has a paralog, RPL9A, that arose from a single-locus duplication",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPN1,YHR027C,RPN1,"Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain, a site for protein-protein interactions; RP is the acronym for regulatory particle",no,no,no,YES,no,no,no,YES,FALSE,FALSE,FALSE
RPN10,YHR200W,RPN10,Non-ATPase base subunit of the 19S RP of the 26S proteasome; N-terminus plays a role in maintaining the structural integrity of the regulatory particle (RP); binds selectively to polyubiquitin chains; homolog of the mammalian S5a protein,no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPN11,YFR004W,RPN11,"Metalloprotease subunit of 19S regulatory particle; part of 26S proteasome lid; couples the deubiquitination and degradation of proteasome substrates; involved, independent of catalytic activity, in fission of mitochondria and peroxisomes; protein abundance increases in response to DNA replication stress",no,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
RPN2,YIL075C,RPN2,Subunit of the 26S proteasome; substrate of the N-acetyltransferase Nat1p; protein abundance increases in response to DNA replication stress,no,no,no,YES,no,YES,no,no,FALSE,FALSE,FALSE
RPN3,YER021W,RPN3,"Essential non-ATPase regulatory subunit of the 26S proteasome lid; similar to the p58 subunit of the human 26S proteasome; temperature-sensitive alleles cause metaphase arrest, suggesting a role for the proteasome in cell cycle control",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPN5,YDL147W,RPN5,"Subunit of the CSN and 26S proteasome lid complexes; similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit, Rpn7p; Rpn5p is an essential protein; the COP9 signalosome is also known as the CSN",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPN7,YPR108W,RPN7,"Essential non-ATPase regulatory subunit of the 26S proteasome; similar to another S. cerevisiae regulatory subunit, Rpn5p, as well as to mammalian proteasome subunits",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPN8,YOR261C,RPN8,"Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit, Rpn11p",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPN9,YDR427W,RPN9,Non-ATPase regulatory subunit of the 26S proteasome; similar to putative proteasomal subunits in other species; null mutant is temperature sensitive and exhibits cell cycle and proteasome assembly defects; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia,no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPO21,YDL140C,RPO21,RNA polymerase II largest subunit B220; part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime,YES,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
RPO41,YFL036W,RPO41,"Mitochondrial RNA polymerase; single subunit enzyme similar to those of T3 and T7 bacteriophages; requires a specificity subunit encoded by MTF1 for promoter recognition; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex, enhancing DNA bending and melting to facilitate pre-initiation open complex formation",YES,no,no,no,no,no,no,no,TRUE,FALSE,FALSE
RPP0,YLR340W,RPP0,Conserved ribosomal protein P0 of the ribosomal stalk; involved in interaction between translational elongation factors and the ribosome; phosphorylated on serine 302; homologous to mammalian ribosomal protein LP0 and bacterial L10,YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPP1B,YDL130W,RPP1B,"Ribosomal protein P1 beta; component of the ribosomal stalk, which is involved in interaction of translational elongation factors with ribosome; free (non-ribosomal) P1 stimulates the phosphorylation of the eIF2 alpha subunit (Sui2p) by Gcn2p; accumulation is regulated by phosphorylation and interaction with the P2 stalk component",no,no,no,YES,no,YES,no,no,FALSE,FALSE,FALSE
RPP2A,YOL039W,RPP2A,"Ribosomal protein P2 alpha; a component of the ribosomal stalk, which is involved in the interaction between translational elongation factors and the ribosome; free (non-ribosomal) P2 stimulates the phosphorylation of the eIF2 alpha subunit (Sui2p) by Gcn2p; regulates the accumulation of P1 (Rpp1Ap and Rpp1Bp) in the cytoplasm",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPP2B,YDR382W,RPP2B,"Ribosomal protein P2 beta; a component of the ribosomal stalk, which is involved in the interaction between translational elongation factors and the ribosome; free (non-ribosomal) P2 stimulates the phosphorylation of the eIF2 alpha subunit (Sui2p) by Gcn2p; regulates the accumulation of P1 (Rpp1Ap and Rpp1Bp) in the cytoplasm",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS0A,YGR214W,RPS0A,"Ribosomal 40S subunit protein S0A; required for maturation of 18S rRNA along with Rps0Bp; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal; homologous to human ribosomal protein SA and bacterial S2; RPS0A has a paralog, RPS0B, that arose from the whole genome duplication;",no,no,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS0B,YLR048W,RPS0B,"Protein component of the small (40S) ribosomal subunit; RPS0B has a paralog, RPS0A, that arose from the whole genome duplication; required for maturation of 18S rRNA along with Rps0Ap; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal; homologous to human ribosomal protein SA and bacterial S2",YES,no,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS10B,YMR230W,RPS10B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10, no bacterial homolog; RPS10B has a paralog, RPS10A, that arose from the whole genome duplication",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS11A,YDR025W,RPS11A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; N-terminally propionylated in vivo; RPS11A has a paralog, RPS11B, that arose from the whole genome duplication",YES,YES,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS11B,YBR048W,RPS11B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; RPS11B has a paralog, RPS11A, that arose from the whole genome duplication",no,YES,no,no,no,no,no,no,FALSE,FALSE,FALSE
RPS12,YOR369C,RPS12,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S12, no bacterial homolog",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS13,YDR064W,RPS13,Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S13 and bacterial S15,YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS14A,YCR031C,RPS14A,"Protein component of the small (40S) ribosomal subunit; required for ribosome assembly and 20S pre-rRNA processing; mutations confer cryptopleurine resistance; homologous to mammalian ribosomal protein S14 and bacterial S11; RPS14A has a paralog, RPS14B, that arose from the whole genome duplication",no,YES,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS14B,YJL191W,RPS14B,"Protein component of the small (40S) ribosomal subunit; required for ribosome assembly and 20S pre-rRNA processing; mutations confer cryptopleurine resistance; homologous to mammalian ribosomal protein S14 and bacterial S11; RPS14B has a paralog, RPS14A, that arose from the whole genome duplication",YES,YES,YES,no,no,no,no,no,FALSE,FALSE,FALSE
RPS15,YOL040C,RPS15,Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S15 and bacterial S19,YES,no,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS16A,YMR143W,RPS16A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S16 and bacterial S9; RPS16A has a paralog, RPS16B, that arose from the whole genome duplication",YES,YES,no,no,no,no,no,no,FALSE,FALSE,FALSE
RPS16B,YDL083C,RPS16B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S16 and bacterial S9; RPS16B has a paralog, RPS16A, that arose from the whole genome duplication",no,YES,no,no,no,no,no,no,FALSE,FALSE,FALSE
RPS17A,YML024W,RPS17A,"Ribosomal protein 51 (rp51) of the small (40s) subunit; homologous to mammalian ribosomal protein S17, no bacterial homolog; RPS17A has a paralog, RPS17B, that arose from the whole genome duplication",YES,YES,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS17B,YDR447C,RPS17B,"Ribosomal protein 51 (rp51) of the small (40s) subunit; homologous to mammalian ribosomal protein S17, no bacterial homolog; RPS17B has a paralog, RPS17A, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress",no,YES,YES,no,no,no,no,no,FALSE,FALSE,FALSE
RPS18A,YDR450W,RPS18A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S18 and bacterial S13; RPS18A has a paralog, RPS18B, that arose from the whole genome duplication; protein increases in abundance and relocalizes from cytoplasm to nuclear foci upon DNA replication stress",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
RPS19A,YOL121C,RPS19A,"Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19, no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19A has a paralog, RPS19B, that arose from the whole genome duplication",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS1A,YLR441C,RPS1A,"Ribosomal protein 10 (rp10) of the small (40S) subunit; homologous to mammalian ribosomal protein S3A, no bacterial homolog; RPS1A has a paralog, RPS1B, that arose from the whole genome duplication",YES,YES,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS1B,YML063W,RPS1B,"Ribosomal protein 10 (rp10) of the small (40S) subunit; homologous to mammalian ribosomal protein S3A, no bacterial homolog; RPS1B has a paralog, RPS1A, that arose from the whole genome duplication",YES,YES,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS2,YGL123W,RPS2,Protein component of the small (40S) subunit; essential for control of translational accuracy; phosphorylation by C-terminal domain kinase I (CTDK-I) enhances translational accuracy; methylated on one or more arginine residues by Hmt1p; homologous to mammalian ribosomal protein S2 and bacterial S5,YES,no,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS20,YHL015W,RPS20,Protein component of the small (40S) ribosomal subunit; overproduction suppresses mutations affecting RNA polymerase III-dependent transcription; homologous to mammalian ribosomal protein S20 and bacterial S10,YES,no,no,YES,YES,no,no,no,FALSE,FALSE,FALSE
RPS21A,YKR057W,RPS21A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S21, no bacterial homolog; RPS21A has a paralog, RPS21B, that arose from the whole genome duplication",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS21B,YJL136C,RPS21B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S21, no bacterial homolog; RPS21B has a paralog, RPS21A, that arose from the whole genome duplication",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS22A,YJL190C,RPS22A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S15A and bacterial S8; RPS22A has a paralog, RPS22B, that arose from the whole genome duplication",YES,no,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS22B,YLR367W,RPS22B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S15A and bacterial S8; RPS22B has a paralog, RPS22A, that arose from the whole genome duplication",no,no,YES,no,no,no,no,no,FALSE,FALSE,FALSE
RPS23A,YGR118W,RPS23A,"Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit; required for translational accuracy; homologous to mammalian ribosomal protein S23 and bacterial S12; RPS23A has a paralog, RPS23B, that arose from the whole genome duplication; deletion of both RPS23A and RPS23B is lethal",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
RPS24A,YER074W,RPS24A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24, no bacterial homolog; RPS24A has a paralog, RPS24B, that arose from the whole genome duplication",YES,YES,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS24B,YIL069C,RPS24B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24, no bacterial homolog; RPS24B has a paralog, RPS24A, that arose from the whole genome duplication",no,YES,YES,no,no,no,no,no,FALSE,FALSE,FALSE
RPS25B,YLR333C,RPS25B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S25, no bacterial homolog; RPS25B has a paralog, RPS25A, that arose from the whole genome duplication",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS26A,YGL189C,RPS26A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S26, no bacterial homolog; RPS26A has a paralog, RPS26B, that arose from the whole genome duplication",YES,no,YES,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS26B,YER131W,RPS26B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S26, no bacterial homolog; RPS26B has a paralog, RPS26A, that arose from the whole genome duplication",no,no,YES,no,no,no,no,no,FALSE,FALSE,FALSE
RPS27A,YKL156W,RPS27A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S27, no bacterial homolog; RPS27A has a paralog, RPS27B, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS28B,YLR264W,RPS28B,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S28, no bacterial homolog; has an extraribosomal function in autoregulation, in which Rps28Bp binds to a decapping complex via Edc3p, which then binds to RPS28B mRNA leading to its decapping and degradation; RPS28B has a paralog, RPS28A, that arose from the whole genome duplication",YES,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
RPS29A,YLR388W,RPS29A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S29 and bacterial S14; RPS29A has a paralog, RPS29B, that arose from the whole genome duplication",YES,YES,no,YES,no,no,no,no,FALSE,FALSE,FALSE
